Day;Month;Year;Plot;Subplot;Group;Order;Family;Genus;Species;raw_species_id;number_animal;Plant;Plant_Simple;Jar;Time;comments;;
26;3;2019;1;A1;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;3;LEMA;LEMA;;10:00;;;
26;3;2019;1;A2;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;1;LEMA;LEMA;;10:00;;;
26;3;2019;1;A3;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;3;HOMA;HOMA;;10:00;;;
26;3;2019;1;A4;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;4;LEMA;LEMA;;10:00;;;
26;3;2019;1;A5;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;2;LEMA;LEMA;;10:00;;;
26;3;2019;1;A6;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;2;LEMA;LEMA;;10:00;9:45;;
26;3;2019;1;B1;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;4;HOMA;HOMA;;10:00;;;
26;3;2019;1;B2;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;3;LEMA;LEMA;;10:00;;;
26;3;2019;1;B2;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;LEMA;LEMA;;10:00;;;
26;3;2019;1;B2;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;HOMA;HOMA;;10:00;;;
26;3;2019;1;B3;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;2;LEMA;LEMA;;10:00;;;
26;3;2019;1;B4;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;3;HOMA;HOMA;;10:00;;;
26;3;2019;1;B4;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;4;LEMA;LEMA;;10:00;;;
26;3;2019;1;B5;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;HOMA;HOMA;;10:00;;;
26;3;2019;1;B6;Beetles;Coleoptera;Cantharidae;NA;NA;Cantharidae;1;HOMA;HOMA;;10:00;;;
26;3;2019;1;C1;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;MESP;MESU;;10:00;;;
26;3;2019;1;C2;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;LEMA;LEMA;;10:00;;;
26;3;2019;1;C3;Beetles;Coleoptera;Oedemeridae;NA;NA;Oedemeridae;1;LEMA;LEMA;;10:00;;;
26;3;2019;1;C5;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;7;HOMA;HOMA;;10:00;;;
26;3;2019;1;C5;Bugs;Hemiptera;Pentatomidae;Aelia;NA;Aelia;1;HOMA;HOMA;;10:00;;;
26;3;2019;1;C6;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;2;HOMA;HOMA;;10:00;;;
26;3;2019;1;C6;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;1;LEMA;LEMA;;10:00;;;
26;3;2019;1;D1;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;MESP;MESU;;10:00;;;
26;3;2019;1;D1;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;1;LEMA;LEMA;;10:00;;;
26;3;2019;1;D2;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;4;LEMA;LEMA;;10:00;;;
26;3;2019;1;D4;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;2;HOMA;HOMA;;10:00;;;
26;3;2019;1;D4;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;1;LEMA;LEMA;;10:00;;;
26;3;2019;1;D5;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;2;HOMA;HOMA;;10:00;;;
26;3;2019;1;D5;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;2;LEMA;LEMA;;10:00;;;
26;3;2019;1;D6;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;4;HOMA;HOMA;;10:00;;;
26;3;2019;1;E1;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;1;LEMA;LEMA;;10:00;;;
26;3;2019;1;E2;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;LEMA;LEMA;;10:00;;;
26;3;2019;1;E3;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;HOMA;HOMA;;10:00;;;
26;3;2019;1;E4;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;1;LEMA;LEMA;;10:00;;;
26;3;2019;1;E4;Beetles;Coleoptera;NA;NA;NA;Coleoptera;1;LEMA;LEMA;;10:00;Photo;;
26;3;2019;1;E5;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;HOMA;HOMA;;10:00;;;
26;3;2019;1;E5;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;3;LEMA;LEMA;;10:00;;;
26;3;2019;1;E5;Snails;Gastropoda;Helicidae;Theba;Theba_pisana;Theba_pisana;1;HOMA;HOMA;;10:00;;;
26;3;2019;1;E6;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;HOMA;HOMA;;10:00;;;
26;3;2019;1;F1;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;2;LEMA;LEMA;;10:00;;;
26;3;2019;1;F2;Beetles;Coleoptera;Cantharidae;NA;NA;Cantharidae;1;HOMA;HOMA;;10:00;;;
26;3;2019;1;F2;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;LEMA;LEMA;;10:00;;;
26;3;2019;1;F3;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;LEMA;LEMA;;10:00;;;
26;3;2019;1;F3;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;3;LEMA;LEMA;;10:00;;;
26;3;2019;1;F4;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;3;LEMA;LEMA;;10:00;;;
26;3;2019;1;F4;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;LEMA;LEMA;;10:00;;;
26;3;2019;1;F5;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;2;HOMA;HOMA;;10:00;;;
26;3;2019;1;F6;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;4;HOMA;HOMA;;10:00;;;
26;3;2019;1;F6;Bugs;Hemiptera;Pentatomidae;NA;NA;Pentatomidae;1;HOMA;HOMA;2ML;10:15;;;
26;3;2019;2;A1;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;MESP;MESU;;10:15;;;
26;3;2019;2;A2;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;3;LEMA;LEMA;;10:15;;;
26;3;2019;2;A2;Beetles;Coleoptera;Cantharidae;NA;NA;Cantharidae;1;HOMA;HOMA;;10:15;;;
26;3;2019;2;A2;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;HOMA;HOMA;;10:15;;;
26;3;2019;2;A5;Snails;Gastropoda;Helicidae;Theba;Theba_pisana;Theba_pisana;1;MESP;MESU;;10:15;;;
26;3;2019;2;A5;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;2;LEMA;LEMA;;10:15;;;
26;3;2019;2;A6;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;1;LEMA;LEMA;;10:15;;;
26;3;2019;2;B1;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;HOMA;HOMA;;10:15;;;
26;3;2019;2;B2;Beetles;Coleoptera;Cantharidae;NA;NA;Cantharidae;1;HOMA;HOMA;;10:15;;;
26;3;2019;2;B4;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;LEMA;LEMA;;10:15;;;
26;3;2019;2;B5;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;MESP;MESU;;10:15;;;
26;3;2019;2;B5;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;1;LEMA;LEMA;;10:15;;;
26;3;2019;2;B6;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;2;HOMA;HOMA;;10:15;;;
26;3;2019;2;B6;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;2;LEMA;LEMA;;10:15;;;
26;3;2019;2;C1;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;2;LEMA;LEMA;;10:15;;;
26;3;2019;2;C2;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;3;LEMA;LEMA;;10:15;;;
26;3;2019;2;C3;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;3;HOMA;HOMA;;10:15;;;
26;3;2019;2;C4;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;1;LEMA;LEMA;;10:15;;;
26;3;2019;2;C5;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;HOMA;HOMA;;10:15;;;
26;3;2019;2;C5;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;1;LEMA;LEMA;;10:15;;;
26;3;2019;2;C6;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;2;LEMA;LEMA;;10:15;;;
26;3;2019;2;C6;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;HOMA;HOMA;;10:15;;;
26;3;2019;2;D1;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;2;LEMA;LEMA;;10:15;;;
26;3;2019;2;D2;Beetles;Coleoptera;Cantharidae;NA;NA;Cantharidae;1;MESU;MESU;;10:15;;;
26;3;2019;2;D2;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;2;LEMA;LEMA;;10:15;;;
26;3;2019;2;D3;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;MESU;MESU;;10:15;;;
26;3;2019;2;D4;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;2;LEMA;LEMA;;10:15;;;
26;3;2019;2;D4;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;3;LEMA;LEMA;;10:15;;;
26;3;2019;2;D4;Snails;Gastropoda;Helicidae;Theba;Theba_pisana;Theba_pisana;1;MESP;MESU;;10:15;;;
26;3;2019;2;D5;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;2;LEMA;LEMA;;10:15;;;
26;3;2019;2;D6;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;2;LEMA;LEMA;;10:15;;;
26;3;2019;2;E2;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;2;LEMA;LEMA;;10:15;;;
26;3;2019;2;E3;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;MESU;MESU;;10:15;;;
26;3;2019;2;E4;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;MESP;MESU;;10:15;;;
26;3;2019;2;E4;Snails;Gastropoda;Helicidae;Theba;Theba_pisana;Theba_pisana;1;MESP;MESU;;10:15;;;
26;3;2019;2;E4;Beetles;Coleoptera;Cantharidae;NA;NA;Cantharidae;1;MESP;MESU;;10:15;;;
26;3;2019;2;E5;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;2;LEMA;LEMA;;10:15;;;
26;3;2019;2;E5;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;2;LEMA;LEMA;;10:15;;;
26;3;2019;2;E6;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;3;LEMA;LEMA;;10:15;;;
26;3;2019;2;F1;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;MESP;MESU;;10:15;;;
26;3;2019;2;F1;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;LEMA;LEMA;;10:15;;;
26;3;2019;2;F1;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;1;LEMA;LEMA;;10:15;;;
26;3;2019;2;F3;Beetles;Coleoptera;Cantharidae;NA;NA;Cantharidae;1;LEMA;LEMA;;10:15;;;
26;3;2019;2;F3;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;2;LEMA;LEMA;;10:15;;;
26;3;2019;2;F4;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;3;LEMA;LEMA;;10:15;;;
26;3;2019;2;F5;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;LEMA;LEMA;;10:15;;;
26;3;2019;2;F5;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;1;LEMA;LEMA;;10:15;;;
26;3;2019;2;F6;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;2;LEMA;LEMA;;10:15;;;
26;3;2019;2;F6;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;HOMA;HOMA;;10:15;;;
26;3;2019;3;A1;Beetles;Coleoptera;Melyridae;Malachius;Malachius_bipustulatus;Malachius_bipustulatus;1;HOMA;HOMA;1ML;10:38;;;
26;3;2019;3;A1;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;2;HOMA;HOMA;;10:38;;;
26;3;2019;3;A2;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;2;HOMA;HOMA;;10:38;;;
26;3;2019;3;A4;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;3;HOMA;HOMA;;10:38;;;
26;3;2019;3;A5;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;3;HOMA;HOMA;;10:38;;;
26;3;2019;3;B2;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;HOMA;HOMA;;10:38;;;
26;3;2019;3;B4;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;7;HOMA;HOMA;;10:38;;;
26;3;2019;3;B5;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;8;HOMA;HOMA;;10:38;;;
26;3;2019;3;C1;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;HOMA;HOMA;;10:38;;;
26;3;2019;3;C1;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;1;LEMA;LEMA;;10:38;;;
26;3;2019;3;C2;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;HOMA;HOMA;;10:38;;;
26;3;2019;3;C2;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;1;LEMA;LEMA;;10:38;;;
26;3;2019;3;C2;Snails;Gastropoda;NA;NA;NA;Gastropoda;1;LEMA;LEMA;;10:38;;;
26;3;2019;3;C3;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;1;LEMA;LEMA;;10:38;;;
26;3;2019;3;C4;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;2;HOMA;HOMA;;10:38;;;
26;3;2019;3;C5;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;13;HOMA;HOMA;;10:38;;;
26;3;2019;3;C5;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;1;LEMA;LEMA;;10:38;;;
26;3;2019;3;C6;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;HOMA;HOMA;;10:38;10:38;;
26;3;2019;3;C6;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;1;HOMA;HOMA;;10:38;;;
26;3;2019;3;C6;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;1;LEMA;LEMA;;10:38;;;
26;3;2019;3;C6;Beetles;Coleoptera;Oedemeridae;NA;NA;Oedemeridae;1;LEMA;LEMA;Maria 25/3;10:38;Darker green; longer antennae;
26;3;2019;3;D1;Beetles;Coleoptera;Melyridae;Malachius;Malachius_bipustulatus;Malachius_bipustulatus;1;HOMA;HOMA;1ML;10:38;;;
26;3;2019;3;D1;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;2;LEMA;LEMA;;10:38;;;
26;3;2019;3;D2;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;4;LEMA;LEMA;;10:38;;;
26;3;2019;3;D3;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;2;HOMA;HOMA;;10:38;;;
26;3;2019;3;D3;Caterpillars;Lepidoptera;NA;NA;NA;Lepidoptera;1;HOMA;HOMA;;10:38;Last years HOMA. Photo;;
26;3;2019;3;D4;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;10;HOMA;HOMA;;10:38;;;
26;3;2019;3;D5;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;2;MESP;MESU;;10:38;;;
26;3;2019;3;D5;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;4;HOMA;HOMA;;10:38;;;
26;3;2019;3;D5;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;1;LEMA;LEMA;;10:38;;;
26;3;2019;3;D6;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;4;LEMA;LEMA;;10:38;;;
26;3;2019;3;E1;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;1;LEMA;LEMA;;10:38;;;
26;3;2019;3;E1;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;POMA;POMA;;10:38;;;
26;3;2019;3;E2;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;HOMA;HOMA;;10:38;;;
26;3;2019;3;E2;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;HOMA;HOMA;;10:38;;;
26;3;2019;3;E2;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;3;LEMA;LEMA;;10:38;;;
26;3;2019;3;E3;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;2;HOMA;HOMA;;10:38;;;
26;3;2019;3;E3;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;LEMA;LEMA;;10:38;;;
26;3;2019;3;E3;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;1;LEMA;LEMA;;10:38;;;
26;3;2019;3;E4;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;4;HOMA;HOMA;;10:38;;;
26;3;2019;3;E4;Beetles;Coleoptera;Cantharidae;NA;NA;Cantharidae;1;HOMA;HOMA;;10:38;;;
26;3;2019;3;E5;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;5;HOMA;HOMA;;10:38;;;
26;3;2019;3;E5;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;1;LEMA;LEMA;;10:38;;;
26;3;2019;3;E6;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;3;HOMA;HOMA;;10:38;;;
26;3;2019;3;F2;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;2;HOMA;HOMA;;10:38;;;
26;3;2019;3;F2;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;1;HOMA;HOMA;;10:38;;;
26;3;2019;3;F3;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;5;LEMA;LEMA;;10:38;;;
26;3;2019;3;F3;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;2;HOMA;HOMA;;10:38;;;
26;3;2019;3;F4;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;7;HOMA;HOMA;;10:38;;;
26;3;2019;3;F4;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;1;LEMA;LEMA;;10:38;;;
26;3;2019;3;F5;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;8;HOMA;HOMA;;10:38;;;
26;3;2019;3;F5;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;LEMA;LEMA;;10:38;;;
26;3;2019;3;F5;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;1;LEMA;LEMA;;10:38;;;
26;3;2019;3;F6;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;2;LEMA;LEMA;;10:38;;;
26;3;2019;4;A1;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;1;LEMA;LEMA;;11:00;;;
26;3;2019;4;A6;Beetles;Coleoptera;Melyridae;Malachius;Malachius_bipustulatus;Malachius_bipustulatus;1;HOMA;HOMA;;11:00;;;
26;3;2019;4;B1;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;HOMA;HOMA;;11:00;;;
26;3;2019;4;B2;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;1;HOMA;HOMA;;11:00;;;
26;3;2019;4;B4;Beetles;Coleoptera;Oedemeridae;NA;NA;Oedemeridae;1;HOMA;HOMA;;11:00;;;
26;3;2019;4;B6;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;1;LEMA;LEMA;;11:00;;;
26;3;2019;4;C1;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;1;LEMA;LEMA;;11:00;;;
26;3;2019;4;C2;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;4;LEMA;LEMA;;11:00;;;
26;3;2019;4;C3;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;1;LEMA;LEMA;;11:00;;;
26;3;2019;4;C6;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;1;LEMA;LEMA;;11:00;;;
26;3;2019;4;D1;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;HOMA;HOMA;;11:00;;;
26;3;2019;4;D2;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;1;LEMA;LEMA;;11:00;;;
26;3;2019;4;E3;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;2;LEMA;LEMA;;11:00;11:00;;
26;3;2019;4;F1;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;1;LEMA;LEMA;;11:00;;;
26;3;2019;4;F6;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;2;LEMA;LEMA;;11:00;;;
26;3;2019;5;A2;Beetles;Coleoptera;Cantharidae;NA;NA;Cantharidae;1;HOMA;HOMA;;11:20;;;
26;3;2019;5;A5;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;HOMA;HOMA;;11:20;11:20;;
26;3;2019;5;A6;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;1;HOMA;HOMA;;11:20;;;
26;3;2019;5;B1;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;1;LEMA;LEMA;;11:20;;;
26;3;2019;5;B4;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;1;LEMA;LEMA;;11:20;;;
26;3;2019;5;B5;Bugs;Hemiptera;Miridae;Mirini;NA;Mirini;1;CHFU;CHFU;;11:20;;;
