Day,Month,Year,Plot,Subplot,Type,Group,Order,Family,Genus,Species,raw_species_id,Aspect,Stage,number_animal,Plant,Jar,Time,Observers,Weather,comments
13,2,2020,4,A3,P,Spider,Araneae,Sparassidae,Micrommata,NA,Micrommata,NA,NA,1,Dry_HOMA,spider_7_13_2,11:20:00,Lisa,,
13,2,2020,4,A3,P,Spider,Araneae,Sparassidae,Micrommata,Micrommata ligurina,Micrommata_ligurina,NA,NA,2,Dry_HOMA,,11:20:00,Lisa,,
13,2,2020,4,A4,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,1,Dry_HOMA,,11:20:00,Lisa,,
13,2,2020,4,A5,P,Spider,Araneae,Sparassidae,Micrommata,Micrommata ligurina,Micrommata_ligurina,NA,NA,1,Dry_HOMA,,11:20:00,Lisa,,
13,2,2020,4,A5,P,Spider,Araneae,NA,NA,NA,Araneae,NA,NA,1,Dry_HOMA,,11:20:00,Lisa,,wolf spider
13,2,2020,4,A5,H,Caterpillar,Lepidoptera,Lasiocampidae,Lasiocampa,Lasiocampa_trifolii,Lasiocampa_trifolii,Caterpillar,NA,2,Dry_HOMA,,11:20:00,Lisa,,
13,2,2020,4,C1,H,Caterpillar,Lepidoptera,Lasiocampidae,Lasiocampa,Lasiocampa_trifolii,Lasiocampa_trifolii,Caterpillar,NA,2,Dry_HOMA,,11:20:00,Lisa,,
13,2,2020,4,C3,P,Spider,Araneae,Sparassidae,Micrommata,Micrommata ligurina,Micrommata_ligurina,NA,NA,1,Dry_HOMA,,11:20:00,Lisa,,
13,2,2020,4,E2,P,Spider,Araneae,NA,NA,NA,Araneae,NA,NA,1,Dry_HOMA,,11:20:00,Lisa,,wolf spider
13,2,2020,4,E2,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,1,Dry_HOMA,,11:20:00,Lisa,,
13,2,2020,4,E3,H,Caterpillar,Lepidoptera,Lasiocampidae,Lasiocampa,Lasiocampa_trifolii,Lasiocampa_trifolii,Caterpillar,NA,1,Dry_HOMA,,11:20:00,Lisa,,
13,2,2020,4,E5,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,1,Salicornia,,11:20:00,Lisa,,
13,2,2020,4,E5,H,Caterpillar,Lepidoptera,Lasiocampidae,Lasiocampa,Lasiocampa_trifolii,Lasiocampa_trifolii,Caterpillar,NA,1,Dry_HOMA,,11:20:00,Lisa,,
13,2,2020,4,E5,H,Caterpillar,Lepidoptera,Erebidae,Coscinia,NA,Coscinia,Caterpilla,NA,1,Dry_HOMA,,11:20:00,Lisa,,
13,2,2020,4,E5,P,Spider,Araneae,Gnaphosidae,Trachyzelotes,NA,Trachyzelotes_sp,NA,NA,1,Dry_HOMA,,11:20:00,Lisa,,
17,2,2020,6,A1,H,Snail,Gastropoda,Helicidae,Theba,Theba_pisana,Theba_pisana,NA,NA,1,Salicornia,,,Lisa,,
17,2,2020,6,A1,H,Caterpillar,Lepidoptera,Lasiocampidae,Lasiocampa,Lasiocampa_trifolii,Lasiocampa_trifolii,Caterpillar,NA,1,Dry_HOMA,,,Lisa,,
17,2,2020,6,A2,H,Caterpillar,Lepidoptera,Lasiocampidae,Lasiocampa,Lasiocampa_trifolii,Lasiocampa_trifolii,Caterpillar,NA,1,Stick,,,Lisa,,
17,2,2020,6,A2,H,Caterpillar,Lepidoptera,Lasiocampidae,Lasiocampa,Lasiocampa_trifolii,Lasiocampa_trifolii,Caterpillar,NA,1,Dry_HOMA,,,Lisa,,
17,2,2020,6,A3,H,Caterpillar,Lepidoptera,Lasiocampidae,Lasiocampa,Lasiocampa_trifolii,Lasiocampa_trifolii,Caterpillar,NA,2,Dry_HOMA,,,Lisa,,
17,2,2020,6,A3,P,Spider,Araneae,NA,NA,NA,Araneae,NA,NA,1,Dry_HOMA,,,Lisa,,Black_spider_stripes
17,2,2020,6,A4,P,Spider,Araneae,NA,NA,NA,Spider_web,NA,NA,1,Ground,,,Lisa,,
17,2,2020,6,A4,H,Caterpillar,Lepidoptera,Lasiocampidae,Lasiocampa,Lasiocampa_trifolii,Lasiocampa_trifolii,Caterpillar,NA,5,Dry_HOMA,,,Lisa,,
17,2,2020,6,A5,H,Caterpillar,Lepidoptera,Lasiocampidae,Lasiocampa,Lasiocampa_trifolii,Lasiocampa_trifolii,Caterpillar,NA,2,Dry_HOMA,,,Lisa,,
17,2,2020,6,A6,H,Caterpillar,Lepidoptera,Lasiocampidae,Lasiocampa,Lasiocampa_trifolii,Lasiocampa_trifolii,Caterpillar,NA,4,Dry_HOMA,,,Lisa,,
17,2,2020,6,A6,P,Spider,Araneae,NA,NA,NA,Spider_web,NA,NA,1,Ground,,,Lisa,,
17,2,2020,6,C1,H,Caterpillar,Lepidoptera,Lasiocampidae,Lasiocampa,Lasiocampa_trifolii,Lasiocampa_trifolii,Caterpillar,NA,5,Dry_HOMA,,,Lisa,,
17,2,2020,6,C1,P,Spider,Araneae,NA,NA,NA,Spider_web,NA,NA,1,Ground,,,Lisa,,
17,2,2020,6,C2,H,Caterpillar,Lepidoptera,Lasiocampidae,Lasiocampa,Lasiocampa_trifolii,Lasiocampa_trifolii,Caterpillar,NA,3,Dry_HOMA,,,Lisa,,
17,2,2020,6,C3,P,Spider,Araneae,NA,NA,NA,Spider_web,NA,NA,1,Ground,,,Lisa,,
17,2,2020,6,C4,P,Spider,Araneae,NA,NA,NA,Spider_web,NA,NA,1,Ground,,,Lisa,,
17,2,2020,6,C4,H,Caterpillar,Lepidoptera,Lasiocampidae,Lasiocampa,Lasiocampa_trifolii,Lasiocampa_trifolii,Caterpillar,NA,5,Dry_HOMA,,,Lisa,,
17,2,2020,6,C5,P,Spider,Araneae,NA,NA,NA,Araneae,NA,NA,1,Dry_HOMA,,,Lisa,,Spider_1_17_2
17,2,2020,6,C5,P,Mantis,Dictyoptera,Mantidae,Apteromantis,Apteromantis_aptera,Apteromantis_aptera,NA,Nymph,1,Dry_HOMA,,,Lisa,,
17,2,2020,6,C5,P,Spider,Araneae,NA,NA,NA,Spider_web,NA,NA,2,Ground,,,Lisa,,
17,2,2020,6,C6,H,Caterpillar,Lepidoptera,Lasiocampidae,Lasiocampa,Lasiocampa_trifolii,Lasiocampa_trifolii,Caterpillar,NA,2,Dry_HOMA,,,Lisa,,
17,2,2020,6,E1,H,Caterpillar,Lepidoptera,Lasiocampidae,Lasiocampa,Lasiocampa_trifolii,Lasiocampa_trifolii,Caterpillar,NA,2,Dry_HOMA,,,Lisa,,
17,2,2020,6,E1,P,Spider,Araneae,NA,NA,NA,Spider_web,NA,NA,3,Ground,,,Lisa,,
17,2,2020,6,E2,H,Caterpillar,Lepidoptera,Lasiocampidae,Lasiocampa,Lasiocampa_trifolii,Lasiocampa_trifolii,Caterpillar,NA,3,Dry_HOMA,,,Lisa,,
17,2,2020,6,E3,H,Caterpillar,Lepidoptera,Lasiocampidae,Lasiocampa,Lasiocampa_trifolii,Lasiocampa_trifolii,Caterpillar,NA,1,Dry_HOMA,,,Lisa,,
17,2,2020,6,E3,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,2,Dry_HOMA,,,Lisa,,
17,2,2020,6,E4,P,Spider,Araneae,NA,NA,NA,Spider_web,NA,NA,1,Ground,,,Lisa,,
17,2,2020,6,E4,H,Caterpillar,Lepidoptera,Lasiocampidae,Lasiocampa,Lasiocampa_trifolii,Lasiocampa_trifolii,Caterpillar,NA,2,Dry_HOMA,,,Lisa,,
17,2,2020,6,E4,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,1,Dry_HOMA,,,Lisa,,
17,2,2020,6,E6,P,Spider,Araneae,NA,NA,NA,Araneae,NA,NA,1,Dry_HOMA,,,Lisa,,Red_small_spider
17,2,2020,7,A1,P,Spider,Araneae,NA,NA,NA,Spider_web,NA,NA,1,Ground,,,Lisa,,
17,2,2020,7,A2,P,Spider,Araneae,NA,NA,NA,Spider_web,NA,NA,2,Ground,,,Lisa,,
17,2,2020,7,A3,H,Snail,Gastropoda,Helicidae,Theba,Theba_pisana,Theba_pisana,NA,NA,1,Stick,,,Lisa,,
17,2,2020,7,A4,P,Spider,Araneae,NA,NA,NA,Spider_web,NA,NA,1,Ground,,,Lisa,,
17,2,2020,7,A5,H,Caterpillar,Lepidoptera,Lasiocampidae,Lasiocampa,Lasiocampa_trifolii,Lasiocampa_trifolii,Caterpillar,NA,2,Dry_HOMA,,,Lisa,,
17,2,2020,7,C1,P,Spider,Araneae,NA,NA,NA,Spider_web,NA,NA,2,Ground,,,Lisa,,
17,2,2020,7,C2,P,Spider,Araneae,NA,NA,NA,Spider_web,NA,NA,2,Ground,,,Lisa,,
17,2,2020,7,C6,P,Spider,Araneae,NA,NA,NA,Spider_web,NA,NA,1,Ground,,,Lisa,,
17,2,2020,7,E4,P,Spider,Araneae,NA,NA,NA,Spider_web,NA,NA,3,Ground,,,Lisa,,
17,2,2020,7,E6,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,1,PLCO,,,Lisa,,
17,2,2020,8,A1,H,Snail,Gastropoda,Helicidae,Theba,Theba_pisana,Theba_pisana,NA,NA,1,Stick,,,Lisa,,
17,2,2020,8,A2,P,Spider,Araneae,NA,NA,NA,Araneae,NA,NA,1,Stick,,,Lisa,,spider_stripped_leg
17,2,2020,8,A4,H,Beetle,Coleoptera,Elateridae,NA,NA,Elateridae,NA,NA,1,Stick,,,Lisa,,
17,2,2020,8,A5,P,Spider,Araneae,NA,NA,NA,Spider_web,NA,NA,1,Ground,,,Lisa,,
17,2,2020,8,C2,H,Beetle,Coleoptera,Carabidae,Licinus,Licinus_punctatulus,Licinus_punctatulus,NA,NA,1,Stick,3_17_2,,Lisa,,Black_beetle_3_17_2
17,2,2020,8,C3,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,1,Dry_HOMA,,,Lisa,,
17,2,2020,8,C4,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,1,Dry_HOMA,,,Lisa,,
17,2,2020,8,C4,P,Spider,Araneae,NA,NA,NA,Spider_web,NA,NA,1,Ground,,,Lisa,,
17,2,2020,8,C4,H,Beetle,Coleoptera,Carabidae,Licinus,Licinus_punctatulus,Licinus_punctatulus,NA,NA,1,Stick,3_17_2,,Lisa,,Black_beetle_3_17_2
17,2,2020,8,E1,H,Caterpillar,Lepidoptera,Lasiocampidae,Lasiocampa,Lasiocampa_trifolii,Lasiocampa_trifolii,Caterpillar,NA,1,Dry_HOMA,,,Lisa,,
17,2,2020,8,E1,H,Snail,Pulmonata,Helicidae,Theba,Theba_pisana,Theba_pisana,NA,NA,1,LEMA,,,Lisa,,
17,2,2020,8,E3,H,Caterpillar,Lepidoptera,Lasiocampidae,Lasiocampa,Lasiocampa_trifolii,Lasiocampa_trifolii,Caterpillar,NA,1,Dry_HOMA,,,Lisa,,
17,2,2020,8,E6,H,Caterpillar,Lepidoptera,Lasiocampidae,Lasiocampa,Lasiocampa_trifolii,Lasiocampa_trifolii,Caterpillar,NA,2,Dry_HOMA,,,Lisa,,
17,2,2020,8,E6,H,Snail,Pulmonata,Helicidae,Theba,Theba_pisana,Theba_pisana,NA,NA,1,Dry_HOMA,,,Lisa,,
17,2,2020,9,A1,H,Caterpillar,Lepidoptera,Lasiocampidae,Lasiocampa,Lasiocampa_trifolii,Lasiocampa_trifolii,Caterpillar,NA,1,Dry_HOMA,,,Lisa,,
17,2,2020,9,A4,H,Caterpillar,Lepidoptera,Lasiocampidae,Lasiocampa,Lasiocampa_trifolii,Lasiocampa_trifolii,Caterpillar,NA,1,Salicornia,,,Lisa,,
17,2,2020,9,A5,H,Caterpillar,Lepidoptera,Lasiocampidae,Lasiocampa,Lasiocampa_trifolii,Lasiocampa_trifolii,Caterpillar,NA,1,Dry_HOMA,,,Lisa,,
17,2,2020,9,A5,H,Beetle,Coleoptera,Elateridae,NA,NA,Elateridae,NA,NA,1,Stick,,,Lisa,,
17,2,2020,9,A6,H,Caterpillar,Lepidoptera,Lasiocampidae,Lasiocampa,Lasiocampa_trifolii,Lasiocampa_trifolii,Caterpillar,NA,1,Dry_HOMA,,,Lisa,,
17,2,2020,9,C1,H,Caterpillar,Lepidoptera,Lasiocampidae,Lasiocampa,Lasiocampa_trifolii,Lasiocampa_trifolii,Caterpillar,NA,1,Dry_HOMA,,,Lisa,,
17,2,2020,9,C3,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,5,Stick,,,Lisa,,
17,2,2020,9,C4,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,5,Stick,,,Lisa,,
17,2,2020,9,C4,H,Caterpillar,Lepidoptera,Lasiocampidae,Lasiocampa,Lasiocampa_trifolii,Lasiocampa_trifolii,Caterpillar,NA,1,Dry_HOMA,,,Lisa,,
17,2,2020,9,E2,H,Caterpillar,Lepidoptera,Lasiocampidae,Lasiocampa,Lasiocampa_trifolii,Lasiocampa_trifolii,Caterpillar,NA,1,Dry_HOMA,,,Lisa,,
17,2,2020,9,E5,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,1,Dry_HOMA,,,Lisa,,
17,2,2020,6,B2,H,Caterpillar,Lepidoptera,Lasiocampidae,Lasiocampa,Lasiocampa_trifolii,Lasiocampa_trifolii,Caterpillar,NA,2,Dry_HOMA,,12:36:00,Maria,,
17,2,2020,6,B2,H,Caterpillar,Lepidoptera,Lasiocampidae,Lasiocampa,Lasiocampa_trifolii,Lasiocampa_trifolii,Caterpillar,NA,1,HOMA,,12:36:00,Maria,,
17,2,2020,6,B3,H,Caterpillar,Lepidoptera,Lasiocampidae,Lasiocampa,Lasiocampa_trifolii,Lasiocampa_trifolii,Caterpillar,NA,2,Dry_HOMA,,12:36:00,Maria,,
17,2,2020,6,B4,H,Caterpillar,Lepidoptera,Lasiocampidae,Lasiocampa,Lasiocampa_trifolii,Lasiocampa_trifolii,Caterpillar,NA,2,Dry_HOMA,,12:36:00,Maria,,
17,2,2020,6,B4,P,Spider,Araneae,NA,NA,NA,Spider_Web,NA,NA,1,Air,,12:36:00,Maria,,
17,2,2020,6,B5,H,Caterpillar,Lepidoptera,Lasiocampidae,Lasiocampa,Lasiocampa_trifolii,Lasiocampa_trifolii,Caterpillar,NA,2,Dry_HOMA,,12:36:00,Maria,,
17,2,2020,6,B6,P,Spider,Araneae,NA,NA,NA,Spider_web,NA,NA,2,Air,,12:36:00,Maria,,
17,2,2020,6,B6,H,Caterpillar,Lepidoptera,Erebidae,Coscinia,NA,Coscinia,NA,NA,1,Dry_HOMA,,12:36:00,Maria,,
17,2,2020,6,D1,P,Spider,Araneae,NA,NA,NA,Spider_web,NA,NA,1,Air,,12:36:00,Maria,,
17,2,2020,6,D1,H,Caterpillar,Lepidoptera,Lasiocampidae,Lasiocampa,Lasiocampa_trifolii,Lasiocampa_trifolii,Caterpillar,NA,1,Dry_HOMA,,12:36:00,Maria,,
17,2,2020,6,D2,P,Spider,Araneae,NA,NA,NA,Spider_web,NA,NA,2,Air,,12:36:00,Maria,,
17,2,2020,6,D2,H,Caterpillar,Lepidoptera,Lasiocampidae,Lasiocampa,Lasiocampa_trifolii,Lasiocampa_trifolii,Caterpillar,NA,1,Dry_HOMA,,12:36:00,Maria,,
17,2,2020,6,D3,P,Spider,Araneae,Sparassidae,Micrommata,Micrommata_ligurina,Micrommata_ligurina,NA,NA,1,Dry_HOMA,,12:36:00,Maria,,
17,2,2020,6,D3,P,Spider,Araneae,NA,NA,NA,Araneae,NA,NA,1,Ground,,12:36:00,Maria,,Black_spider
17,2,2020,6,D5,H,Caterpillar,Lepidoptera,Lasiocampidae,Lasiocampa,Lasiocampa_trifolii,Lasiocampa_trifolii,Caterpillar,NA,1,Stick,,12:36:00,Maria,,
17,2,2020,6,D5,P,Spider,Araneae,NA,NA,NA,Spider_web,NA,NA,1,Air,,12:36:00,Maria,,
17,2,2020,6,D6,P,Spider,Araneae,NA,NA,NA,Araneae,NA,NA,1,Ground,,12:36:00,Maria,,Red_spider
17,2,2020,6,F2,P,Spider,Araneae,NA,NA,NA,Araneae,NA,NA,1,Ground,,12:36:00,Maria,,Black_spider
17,2,2020,6,F3,H,Caterpillar,Lepidoptera,Lasiocampidae,Lasiocampa,Lasiocampa_trifolii,Lasiocampa_trifolii,Caterpillar,NA,2,Dry_HOMA,,12:36:00,Maria,,
17,2,2020,6,F3,H,Caterpillar,Lepidoptera,Lasiocampidae,Lasiocampa,Lasiocampa_trifolii,Lasiocampa_trifolii,Caterpillar,NA,1,HOMA,,12:36:00,Maria,,
17,2,2020,6,F3,H,Caterpillar,Lepidoptera,Lasiocampidae,Lasiocampa,Lasiocampa_trifolii,Lasiocampa_trifolii,Caterpillar,NA,1,Stick,,12:36:00,Maria,,
17,2,2020,6,F4,H,Caterpillar,Lepidoptera,Lasiocampidae,Lasiocampa,Lasiocampa_trifolii,Lasiocampa_trifolii,Caterpillar,NA,2,Dry_HOMA,,12:36:00,Maria,,
17,2,2020,6,F5,P,Spider,Araneae,NA,NA,NA,Spider_web,NA,NA,1,Air,,12:36:00,Maria,,
17,2,2020,6,F5,D,Slater,Isopoda,NA,NA,NA,Isopoda,NA,NA,1,Ground,,12:36:00,Maria,,
17,2,2020,6,F6,P,Spider,Araneae,Sparassidae,Micrommata,Micrommata_ligurina,Micrommata_ligurina,NA,NA,1,Ground,,12:36:00,Maria,,
17,2,2020,6,F6,H,Beetle,Coleoptera,Nitidulidae,Brassicogethes,NA,Brassicogethes,NA,NA,1,Dry_HOMA,,12:36:00,Maria,,
17,2,2020,7,B1,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,1,LEMA,,13:13:00,Maria,,
17,2,2020,7,B3,H,Beetle,Coleoptera,Elateridae,NA,NA,Elateridae,NA,NA,1,LEMA,,13:13:00,Maria,,
17,2,2020,7,B4,P,Spider,Araneae,NA,NA,NA,Spider_web,NA,NA,1,Air,,13:13:00,Maria,,
17,2,2020,7,B4,P,Spider,Araneae,NA,NA,NA,Araneae,NA,NA,1,Stick,1_17_2 falta,13:13:00,Maria,,Small_Spider
17,2,2020,7,D3,P,Spider,Araneae,NA,NA,NA,Spider_web,NA,NA,3,Air,,13:13:00,Maria,,
17,2,2020,7,D4,H,Caterpillar,Lepidoptera,Lasiocampidae,Lasiocampa,Lasiocampa_trifolii,Lasiocampa_trifolii,Caterpillar,NA,1,Stick,,13:13:00,Maria,,
17,2,2020,7,D5,P,Spider,Araneae,NA,NA,NA,Spider_web,NA,NA,1,Air,,13:13:00,Maria,,
17,2,2020,7,D6,P,Spider,Araneae,NA,NA,NA,Spider_web,NA,NA,1,Air,,13:13:00,Maria,,
17,2,2020,7,F2,H,Snail,Pulmonata,Helicidae,Theba,Theba_pisana,Theba_pisana,NA,NA,1,Stick,,13:13:00,Maria,,
17,2,2020,7,F3,P,Spider,Araneae,NA,NA,NA,Spider_web,NA,NA,1,Air,,13:13:00,Maria,,
17,2,2020,7,F4,H,Ant,Hymenoptera,Formicidae,NA,NA,Formicidae,NA,NA,1,Ground,,13:13:00,Maria,,
17,2,2020,7,F5,P,Spider,Araneae,NA,NA,NA,Spider_web,NA,NA,1,Air,,13:13:00,Maria,,
17,2,2020,7,F5,H,Bug,Hemiptera,Aphididae,NA,NA,Aphididae,NA,NA,1,LEMA,,13:13:00,Maria,,
17,2,2020,7,F6,P,Spider,Araneae,NA,NA,NA,Spider_web,NA,NA,1,Air,,13:13:00,Maria,,
17,2,2020,8,B1,P,Spider,Araneae,NA,NA,NA,Spider_web,NA,NA,1,Air,,13:46:00,Maria,,
17,2,2020,8,B2,P,Spider,Araneae,NA,NA,NA,Spider_web,NA,NA,2,Air,,13:46:00,Maria,,
17,2,2020,8,B3,P,Spider,Araneae,NA,NA,NA,Araneae,NA,NA,1,Artemisia,,13:46:00,Maria,,Small_spider
17,2,2020,8,B4,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,4,Air,,13:46:00,Maria,,These cochicellas were on a death theba pisana
17,2,2020,8,B5,H,Beetle,Coleoptera,Nitidulidae,Brassicogethes,NA,Brassicogethes,NA,NA,1,LEMA,,13:46:00,Maria,,
17,2,2020,8,B6,P,Spider,Araneae,Tetragnathidae,Tetragnatha,NA,Tetragnatha_sp,NA,NA,1,Salicornia,,13:46:00,Maria,,
17,2,2020,8,D1,H,Trips,Thysanoptera,NA,NA,NA,Thysanoptera,NA,NA,1,CHFU,,13:46:00,Maria,,
17,2,2020,8,D1,H,Beetle,Coleoptera,nitidulidae,brassicogethes,NA,Brassicogethes,NA,NA,1,CHFU,,13:46:00,Maria,,
17,2,2020,8,D2,H,Trips,Thysanoptera,NA,NA,NA,Thysanoptera,NA,NA,3,CHFU,,13:46:00,Maria,,
17,2,2020,8,D2,H,Trips,Thysanoptera,NA,NA,NA,Thysanoptera,NA,NA,1,CHFU,,13:46:00,Maria,,
17,2,2020,8,D3,H,Caterpillar,Lepidoptera,Lasiocampidae,Lasiocampa,Lasiocampa_trifolii,Lasiocampa_trifolii,Caterpillar,NA,1,MESU,,13:46:00,Maria,,
17,2,2020,8,D5,H,Trips,Thysanoptera,NA,NA,NA,Thysanoptera,NA,NA,3,CHFU,,13:46:00,Maria,,
17,2,2020,8,F2,D,Slater,Isopoda,NA,NA,NA,Isopoda,NA,NA,2,Ground,,13:46:00,Maria,,
17,2,2020,8,F3,H,Beetle,Coleoptera,Nitidulidae,NA,NA,Nitidulidae,NA,NA,1,Ground,,13:46:00,Maria,,
17,2,2020,8,F3,P,Spider,Araneae,NA,NA,NA,Araneae,NA,NA,1,Ground,,13:46:00,Maria,,Small_spider
17,2,2020,8,F3,D,Slater,Isopoda,NA,NA,NA,Isopoda,NA,NA,1,Ground,,13:46:00,Maria,,
17,2,2020,8,F4,H,Caterpillar,Lepidoptera,Lasiocampidae,Lasiocampa,Lasiocampa_trifolii,Lasiocampa_trifolii,Caterpillar,NA,1,Salicornia,,13:46:00,Maria,,
17,2,2020,8,F5,P,Spider,Araneae,NA,NA,NA,Spider_web,NA,NA,1,Ground,,13:46:00,Maria,,
17,2,2020,8,F6,H,Caterpillar,Lepidoptera,Lasiocampidae,Lasiocampa,Lasiocampa_trifolii,Lasiocampa_trifolii,Caterpillar,NA,1,MESU,,13:46:00,Maria,,
17,2,2020,9,B1,P,Mantis,Dictyoptera,Mantidae,Apteromantis,Apteromantis_aptera,Apteromantis_aptera,NA,Nymph,1,Dry_HOMA,,14:29:00,Maria,,
17,2,2020,9,B3,H,Caterpillar,Lepidoptera,Lasiocampidae,Lasiocampa,Lasiocampa_trifolii,Lasiocampa_trifolii,Caterpillar,NA,1,Dry_HOMA,,14:29:00,Maria,,
17,2,2020,9,B6,P,Spider,Araneae,NA,NA,NA,Araneae,NA,NA,1,Ground,,14:29:00,Maria,,
17,2,2020,9,B6,H,Caterpillar,Lepidoptera,Lasiocampidae,Lasiocampa,Lasiocampa_trifolii,Lasiocampa_trifolii,Caterpillar,NA,1,Dry_HOMA,,14:29:00,Maria,,
17,2,2020,9,D1,H,Snail,Pulmonata,Helicidae,Theba,Theba_pisana,Theba_pisana,NA,NA,2,Salicornia,,14:29:00,Maria,,
17,2,2020,9,D1,P,Spider,Araneae,NA,NA,NA,Araneae,NA,NA,1,Stick,,14:29:00,Maria,,Small_spider
17,2,2020,9,D2,H,Beetle,Coleoptera,Nitidulidae,Brassicogethes,NA,Brassicogethes,NA,NA,1,CHFU,,14:29:00,Maria,,
17,2,2020,9,D3,H,Trips,Thysanoptera,NA,NA,NA,Thysanoptera,NA,NA,1,CHFU,,14:29:00,Maria,,
17,2,2020,9,D4,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,7,Stick,,14:29:00,Maria,,
17,2,2020,9,D5,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,2,Stick,,14:29:00,Maria,,
17,2,2020,9,D5,P,Spider,Araneae,Salticidae,Thyene,Thyene_imperialis,Thyene_imperialis,NA,NA,1,Stick,2_17_2,14:29:00,Maria,,
17,2,2020,9,F2,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,2,Stick,,14:29:00,Maria,,
17,2,2020,9,F3,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,6,Stick,,14:29:00,Maria,,
17,2,2020,9,F4,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,11,Stick,,14:29:00,Maria,,
17,2,2020,9,F5,H,Bug,Hemiptera,Miridae,NA,NA,Miridae,NA,Nymph,1,CHFU,,14:29:00,Maria,,
17,2,2020,9,F5,H,Bug,Hemiptera,Lygaeidae,Oxycarenus,Oxycarenus_hyalinipennis,Oxycarenus_hyalinipennis,NA,NA,1,CHFU,,14:29:00,Maria,,
17,2,2020,9,F5,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,1,Stick,,14:29:00,Maria,,
17,2,2020,9,F6,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,6,Stick,,14:29:00,Maria,,
20,2,2020,1,B1,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,1,LEMA,,10:45:00,Maria,Windy/Sunny/cold,
20,2,2020,1,B1,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,1,Dry_HOMA,,10:45:00,Maria,Windy/Sunny/cold,
20,2,2020,1,B2,P,Mantis,Dictyoptera,Mantidae,NA,NA,Mantis_ootheca,NA,NA,1,Stick,,10:45:00,Maria,Windy/Sunny/cold,
20,2,2020,1,B2,P,Spider,Araneae,NA,NA,NA,Spider_web,NA,NA,1,Ground,,10:45:00,Maria,Windy/Sunny/cold,
20,2,2020,1,B2,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,2,Stick,,10:45:00,Maria,Windy/Sunny/cold,
20,2,2020,1,B3,P,Spider,Araneae,NA,NA,NA,Araneae,NA,NA,1,Ground,,10:45:00,Maria,Windy/Sunny/cold,Black_spider
20,2,2020,1,B5,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,1,LEMA,,10:45:00,Maria,Windy/Sunny/cold,
20,2,2020,1,B6,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,2,Dry_HOMA,,10:45:00,Maria,Windy/Sunny/cold,
20,2,2020,1,B6,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,2,Stick,,10:45:00,Maria,Windy/Sunny/cold,
20,2,2020,1,D1,P,Spider,Araneae,NA,NA,NA,Araneae,NA,NA,1,Ground,,10:45:00,Maria,Windy/Sunny/cold,Black_spider
